avgAnnCount,avgDeathsPerYear,PctBachDeg25_Over,PctPrivateCoverage,medIncome,PctUnemployed16_Over,PctHS25_Over,TARGET_deathRate,povertyPercent
139,50,9.8,59.6,49012,5.4,33,178.7,14.2
678,278,13,62.2,49261,7.8,32,182.3,15.3
579,258,14,57.8,50020,5.9,28.2,189.9,18.2
109,61,7.7,60.5,44795,6.2,35.9,198.4,18.6
566,219,17,71.3,61825,5.7,29.7,162.9,10.4
142,61,9.1,52.6,40213,8.1,32.2,173.4,24
21,12,8.9,42.6,33324,11.5,27.9,223.2,24.5
56,28,15.4,61.7,41207,5.9,33.2,182.8,16.2
27,8,15.1,65.3,50698,2.3,29.6,129.1,12.7
24,9,13.9,58,36992,5.9,33.1,142.3,18.7
278,117,10.8,65.9,53872,5.5,38.2,190.7,12.9
14477,5108,18.9,54.7,54230,7.5,23.3,161.4,17.3
314,129,14,60.7,48461,7.7,34,176.3,17.1
18,8,16,72.1,64182,2.1,34.3,116.7,10.5
34,16,10.3,54,35607,6.9,32.6,172.4,25.1
515,188,25.1,72.7,59569,6.7,21.4,149.5,17.5
16,8,19.9,64.3,66505,3.7,25.8,189.7,8.9
499,215,11.5,54.3,40921,7.8,34.3,190,20.2
2092,763,11.9,32.6,34368,9.9,23.2,123,33.5
205,91,9.9,54,41521,8.9,33.1,186.4,21.8
94,37,11.2,57.5,50124,6.4,26.2,155.2,14.4
340,140,17.1,64.9,55472,5,28.4,167.2,12.4
173,80,10.5,55.2,44076,7.1,37.3,181.2,20.3
124,61,10.9,53.6,33698,6.4,37.3,176.8,25.9
169,69,9.3,61.5,47299,6.4,31.3,181.9,17.5
8,4,6.4,34.9,32086,5.7,24.5,110.4,26.7
465,195,11,58.9,43385,11.4,34.6,198.5,20.5
110,42,10.8,60.9,51508,5.3,31.2,158.9,13.9
9,3,10.5,71.3,63054,4.4,34.9,142.5,8.6
43,17,7.2,60.7,52030,5.6,40.5,166.4,14.9
72,35,13.6,66.8,52185,5.2,33.9,189.2,14.7
202,86,7,56.3,41017,11.4,44,188.9,17.7
12,7,18.7,56.3,46364,7.1,21.1,168,13.1
1195,510,13,54.7,41147,8.8,33.3,187.7,21.2
22,12,9.3,48.4,36929,16.5,30.2,202.2,22.5
153,72,7.3,53,46200,6.6,34.1,164.6,20.2
675,276,12.4,61.2,55926,7.3,31.7,185,13.3
95,41,7.2,56.4,41079,4.2,39,179.9,23.4
71,31,10,59.2,43986,4.8,36.3,178.1,22.3
171,63,26.7,75.6,77764,4.5,21.1,132.7,8.3
336,152,18.4,58.3,44113,8,27.8,166.3,17.6
28,15,12.7,56.3,38750,7.6,35.4,183.1,18.5
18,11,11.1,52.7,39335,13.2,27.9,179,21
130,48,16.9,56.6,40884,11.7,22.1,164.1,22.8
19,10,12.1,56,36929,7.1,37,165.2,21.3
292,120,10.7,55.7,41009,7.4,34.7,187.3,18.6
61,32,11.6,48.4,37111,6.2,30.5,183.6,22.6
100,55,14.1,64.4,50699,8.6,25.8,215,14.4
21,9,10.1,41.2,38012,8.1,32.7,135.7,28.1
121,47,11.9,66.4,47041,4,41.6,148.2,13.8
74,31,12.3,65.6,52895,5.7,39.1,143.4,13
101,54,12,54.8,45159,7.5,36.2,205.4,13.5
309,152,6.7,53.5,47123,11.5,38,203.2,17.4
127,60,9.9,50.8,37256,8.2,35.7,201.8,19.6
12,4,14.2,67.6,60810,5,37.2,106.1,10.6
52,24,9.9,61.7,51481,4.3,36,147.1,15.5
149,68,19.4,59,45096,5.8,27.2,168.7,14.9
1107,425,17.4,63.8,45719,6.2,25.9,163.7,17.7
21,11,12.5,49.6,41589,10.9,31.9,154.4,18.3
51,24,10.7,58.2,39649,4.3,31.3,186.9,18.9
1034,447,14.6,62.4,43488,6.2,27.9,181.6,19.7
60,26,7.8,57.4,39030,5.7,36.8,165.3,21.5
71,35,8.7,50,34452,8,37.6,205,23.1
16,7,13,59.9,61896,3.5,35.5,153.2,12.5
22,13,15.3,54.4,42820,6.8,34.7,187.2,14.8
181,72,11.7,52,41587,6.4,35.4,166.6,22.1
168,71,7.7,36.4,32248,13.1,22.4,150.2,26.5
178,82,13.2,65.2,53440,6.6,31.9,155.6,14.3
11,7,8.8,49.5,32580,8.3,30.3,173.9,22.7
520,197,18.3,67.6,74811,3.4,23.6,148.3,9.9
142,72,12.3,63,41849,9.6,37.5,206.1,18.3
30,12,14.7,68.4,38564,3.6,26.8,135.8,17.1
43,21,8.5,63.6,41363,5.5,33.4,211.8,20.7
119,59,11.5,57.5,48996,6.6,34.1,209.9,14.8
1929,709,21.7,68.4,70929,6.1,24.3,164.9,10.9
75,32,9.5,59.4,42839,4.1,26.1,179.8,14.6
75,35,9.4,56.7,37954,12.7,34.7,196.3,18.6
273,116,15,58.2,38895,8.6,28.1,185.9,22.7
242,113,10.8,51.7,43091,10.9,30.5,201.9,20.3
62,35,4.6,58.5,39135,12.1,50.1,200.7,20.2
81,36,8.9,54.5,38742,7.7,34.8,187.7,17.9
1403,577,12.9,56.2,51222,6.6,28.2,163.6,16.8
40,18,10.5,61,61773,5.2,29.3,198.4,10.7
10,4,20.2,70.3,54458,7.4,19.6,181.3,15.6
453,188,10.4,62.8,48834,8.4,40,200.1,16
164,66,10.6,52.2,40862,8.3,37,183.7,18.6
119,55,8.9,63,48822,5.7,32.5,187,15.5
575,218,18.5,69.8,67655,6.1,26.9,176.4,9.9
38,14,10.7,55.5,41813,3.6,30.4,142.1,14.6
51,19,6.6,64.1,44817,4.8,35.2,129,17.8
341,139,8.2,51.4,41401,10,37.7,215.6,18.5
528,212,10.3,52.5,38224,5.3,27.8,185.1,21.5
21,7,14,35.2,34258,9.6,17.3,66.3,21.8
71,29,7.4,55.2,47834,7.9,39.5,175.1,14.9
539,202,20.4,73.4,64636,3.9,22.1,160,9.7
11,4,8.1,56.2,62376,2.2,37.1,133.1,11.2
20,10,16,46.3,37294,12,28.6,166.8,18.7
83,41,10.3,53.9,34340,7.2,39,201.1,20.1
47,20,8.5,53.9,39006,6.7,25.8,148.3,24.8
54,23,6,58.5,43654,6.7,35.9,217.1,16.9
91,37,12.1,55,43194,9.2,37.5,169,19
62,27,13.3,58.9,38607,3.4,38.8,174.2,18.1
242,108,9.9,56.4,46427,4.9,33.7,174.4,16.6
81,38,7.7,47.7,35701,12.1,44.8,199.9,19
53,28,7.1,43.9,32826,16.3,42.9,182.2,23.9
161,77,8.1,54.2,43087,12.6,45,215.4,18.6
306,139,10.3,58.1,51958,5.2,31.1,202.5,15.8
28,14,10.8,64,38000,4.9,30.7,153.9,20.3
15,7,14.2,59.5,50361,4.1,23.6,205.8,13.6
87,39,10.1,64.9,56444,3.3,30.7,203.5,14.1
18,9,18.5,62.1,55130,3.8,33.9,182,13.1
122,60,9.6,48.7,35772,7.9,35.7,193.9,22
9,6,16.1,61.1,49309,3.7,27.9,178.8,13.4
1007,382,17.1,60.9,45363,7.2,25.6,157.5,18.1
43,18,15.9,63.3,51733,2.1,26.3,168.2,12.1
185,70,6.6,23.4,26699,13.8,22.2,136.5,35.4
60,28,14.2,54.6,44110,3.9,35,211.3,20.8
9,5,11.4,56.1,42780,6.9,37.5,172.6,15.5
17,7,16.2,60.5,60435,4.3,28.2,138.2,13.2
37,15,11.2,55.8,37527,6.4,35,133.2,20.9
6894,2471,20.6,62.7,58127,6.9,23.8,164.3,15.2
573,252,16.8,63.8,45559,5.9,29.1,178.2,15.9
60,26,8.7,46.4,38752,6.5,29.5,178.9,21.2
13,6,17.2,56.4,43618,2.6,31.3,200.7,14.2
120,49,9.8,54.7,40680,7.5,29.4,155.8,20.6
532,199,14.7,63.2,45261,4.7,30.3,159.3,15.6
113,46,8.1,52.2,36645,9.9,41.9,190.7,19.9
115,56,7.7,59.2,40442,11.5,41.8,188.1,19.3
207,92,10.4,60.5,46346,7.9,32.6,186.3,14.6
12,6,6.7,57,55918,4.3,39.4,166.7,14.3
102,48,11.3,49.4,37933,8.1,23.2,152.7,22.1
176,70,12.8,49.5,41437,9.3,26.6,143.9,22.2
302,133,10.3,56.2,43377,6.1,35.4,182.9,15.9
424,161,12.7,61.2,51003,6.5,31.3,165.8,15.8
302,101,13.1,69.8,39984,4.4,35.8,164.6,26.3
145,64,13.7,55.9,50589,8.3,31.4,163.1,16.1
105,43,10.3,69.8,44065,6.1,43.2,180.8,13.5
42,19,13.1,65.2,39444,6.3,43.5,172.8,15.4
1333,552,19,67.6,40386,6.8,27.9,173.6,20.6
66,33,10.3,63.1,37911,4.5,39.3,209.2,19.2
60,25,9.2,60.4,37486,5.8,48.6,186.1,19
152,74,10.2,62,39232,7.4,41.3,222.5,18.3
68,35,6.5,50.7,33707,12.6,42.7,179.4,22.1
27,13,12.9,67.2,41652,5.2,44.4,154.1,14.4
50,20,15.9,68.3,44188,6.3,36.2,150,15.6
214,109,8.2,58.1,32662,8.3,39,204.4,22.1
74,30,7,52.1,33091,11.4,40.4,216.3,22.1
3240,1365,18.2,66,46185,7.6,29.1,188.9,16.5
576,239,15.1,64.1,40047,6,35.6,187.3,19.6
1024,438,12.1,73.9,58976,8.3,33.6,203.6,10.6
227,87,15.9,75.4,49949,8,30.7,183.4,14.6
25,14,11,56,37581,7.4,41.9,217.7,19.4
185,80,9.2,56.1,36895,8.8,38.9,183.2,18.4
187,76,13,72.7,48128,6.9,42.4,174.5,13.4
194,88,11.8,62.1,39908,7,38.7,178.5,18.6
58,28,8.6,70.4,41891,5.6,47.7,212,14.3
240,98,9.8,71.9,53804,9.5,43.4,191.5,15.7
86,37,10,66.8,37597,4.5,49.5,197.9,20
93,44,13,69.1,47937,5.1,42.6,203.2,16.6
81,49,8.4,50.7,34863,8.7,34.2,201.2,22.2
94,34,10.3,65.5,35345,8.7,43.8,141.8,17
78,38,7.9,58.8,35363,10.2,36.4,225.4,20.4
35,24,10.3,60.6,40165,10,42.8,187.4,16.1
181,70,12.8,63.2,42088,7.2,38.5,188.8,18
22,11,9.1,59.9,38023,4.6,50.1,180.7,15
129,65,11,59.8,37360,8.1,42.5,202.1,17.4
81,47,8,43.5,30661,12.2,40.7,270.5,32.2
70,31,13,66.4,47158,6.7,43.4,179.9,13.9
51,18,9.7,63.1,41376,5.9,48.7,140.3,15.8
84,32,7.8,63.4,42105,9.4,42.3,176.9,16.1
135,67,9,50.2,36867,11.7,41.3,203.7,20.7
105,57,6.8,48.3,34631,8.8,41.3,229.7,23.3
205,134,11.8,66,45448,6.1,33.1,185.9,14.3
98,43,14,74,42956,7.2,41.2,168.8,20.2
55,27,6.7,48.8,29415,7.1,39.6,167.7,23.9
71,27,12.6,78.6,51958,2.9,46.6,161.3,10.2
60,31,7.5,51.6,31025,12.6,44.2,190.2,22.3
81,52,7.8,45.7,32120,11.2,37.8,239.8,28.7
100,42,10.9,76.1,50548,4.2,44.4,174.4,11.6
227,109,11.5,61.6,40038,6.4,32.2,217.1,17.6
206,82,15.3,71.3,40710,7,33.2,163.8,21.6
113,44,9.3,64.2,44408,6.5,43.8,192.5,18.9
397,138,25,81.8,70874,5.6,22.4,152.6,6.9
155,71,10.4,62.3,38344,9.5,38.8,183.4,18.1
182,65,15.8,72.3,47227,12.7,31.3,196,15.9
34,16,12,63.6,34684,2.8,41.7,205,18.6
48,28,8.2,67.7,51738,6.2,48.5,205.2,11.6
134,57,9,61.5,41346,8.9,38.9,191.8,18.3
132,57,9.2,72.9,51986,8.2,47.3,204.2,15.3
38,18,5.7,52.3,31820,11.1,44,181.8,21.5
87,46,6.3,46.7,30019,10.1,39.1,236,25.1
1691,583,23.3,84,74220,5.1,26.1,162.9,6.8
57,30,6.1,58,33986,9.3,45.7,178.8,21.7
85,44,9,76,46874,5.4,42,187.7,13.1
383,165,8.4,64.3,40376,8.3,34.2,216.8,20.3
5880,2089,24.4,76,60093,7.4,22,166,9.6
126,62,11.5,70.9,41112,5.5,39.4,205.8,16.3
22,13,7.9,57.9,34644,7.4,45.9,208.7,18.2
21,14,10.5,48.3,38281,4,40.7,195.4,16.3
230,99,8.5,60.5,40532,6.8,42,205.4,20.9
42,24,9.4,54.2,27382,9.2,37.9,210.7,28.2
43,14,8.8,62.2,42498,5.8,46.4,147.4,16.6
175,85,8.9,58,38329,9.1,39.9,206.6,19
205,92,10.9,60.3,40642,10.8,40.1,169.4,16.2
37,18,8.2,63.1,36642,6,47.3,196.5,17.7
294,121,12.4,54.8,35731,9,35.5,173.6,18.7
134,58,8.9,52.1,33755,8.1,43.8,161.3,21.5
110,54,10.1,59.7,40267,5.4,41,194.4,17.5
172,68,10.6,69.4,52959,8.9,37,177.6,12.8
121,59,4.3,52.9,34581,12.2,42,207,25.5
106,49,7.7,52.1,30721,9.5,36.6,240.5,26.4
181,65,10.1,59.5,41561,6.3,40.5,166.7,17.8
13,7,11,69.8,38802,4.3,42.3,171,15.5
118,52,7.2,48.6,31600,9.4,40.8,203.2,22.7
1526,667,18.3,55.5,35681,12.4,23.6,214.3,28.8
50,15,19.8,75.2,41602,6.5,30.1,121.4,15.1
50,15,9.8,29.9,38871,19.9,34.9,140.6,30.6
36,12,15.9,43,35740,13.4,28.1,170.1,25.2
27,13,15.7,69.3,49758,4.5,39.1,163.7,11.7
62,20,20.4,68.9,47520,3.9,28.4,129.1,12.7
446,169,17.4,66.9,42903,5.1,31.8,165.2,14.3
33,11,17.5,53.1,41004,4.3,34.5,136.8,19.4
13,6,17.6,78.8,47376,2.6,31.2,197.5,10.8
61,22,14.2,77.3,50540,2,35.6,178.3,11.7
57,29,10.4,62.7,38178,3.9,38.7,196.9,17.1
20,6,11.5,78.8,59102,3.3,37.6,162,8
570,171,20.4,65.8,47351,7,29.9,150.6,13.6
337,109,31.8,77.5,51569,6.3,20,137.9,13.9
59,24,13.7,33,33428,14.4,37.8,198.9,31.8
7,3,16,60.6,37316,3.5,42.8,231,20.1
19,7,16.1,66.5,47902,7.2,36,113.2,14.4
84,31,16.3,61.6,43509,4,28.3,178,17.6
65,25,23.1,75.5,61575,6.6,28.6,185.5,10.4
16,6,25.1,68.9,43272,3.9,37.7,179.5,14.6
690,257,10.3,64.8,46926,9.7,39.9,194.4,19.6
378,143,14.2,71.5,43104,7.1,34.5,173.8,18.9
570,170,21.8,81.9,94334,6.8,27.3,157.1,6.3
10502,3405,19.3,54.5,56866,8.6,27.3,138.8,15.4
980,352,16.2,76.4,59925,7.6,29,188.4,13
2648,832,18.4,70.3,70299,6.9,32,161.7,14.5
1715,501,22.2,66.6,83162,7.9,23,142.9,14.7
632,235,11,66.9,43518,10,36.1,183.7,18.9
1299,446,23,82.6,71885,6,25.9,174.2,7.2
890,343,16.4,71.5,56508,7.4,30,175.7,13.2
193,73,11.2,71.1,48718,10.5,38.5,172.8,15.9
125,47,10.1,64.5,48135,6.4,38.9,184.2,15.4
216,73,11.9,70.1,49809,5.5,34.6,162.7,14.2
581,230,11.1,66.4,46849,8.2,37.6,178.7,16.6
8895,2817,18.7,77.9,85886,6.4,29.3,163.8,7.7
451,170,12.3,62.2,48908,11.5,34,178.8,16.3
324,106,14.5,74.2,52195,6.9,35.9,160.5,11.4
449,154,22.2,79.9,51880,5.9,19.8,159.5,18.7
1080,398,16.5,70,56718,9.3,30.2,170.8,13.7
455,166,15,72.6,54585,6.6,33.3,177.9,13.3
418,159,11.7,68.5,47547,9.5,41.6,198.4,14.6
564,198,12.3,71,49191,7.5,37,175.5,12.9
5438,1716,23.7,73.6,83152,7.6,20.3,145.3,10.4
281,87,9.7,74,53783,7.4,40.8,181.1,12.3
159,60,12.2,59.6,48368,6.9,34.5,178.4,14.5
827,327,14.8,61.3,41296,7.9,28.5,178.7,17.9
207,79,9.3,63.9,43043,9,39.4,174.4,16.4
76,28,11.7,56.8,35266,10.5,33.7,157.1,20.5
137,59,6.6,53.2,32508,17.6,41.6,186.1,25
186,71,12.7,59.4,36488,8.5,31.5,169.3,20.9
102,38,11.1,58.3,37131,6.9,30.5,152.8,19.8
345,130,11.2,59.3,40357,11.5,33.2,194,18.8
121,51,7.4,50.8,31217,13.5,40.3,175.3,27.7
168,73,9.4,54,33521,12.1,33.2,161.4,25.6
702,291,16.8,62.7,47387,11.4,27.3,169.2,15.7
1434,516,22.2,64,47296,7,24.7,162.7,13.9
560,222,10.7,57.5,39275,11.6,29.8,188,20.5
880,302,18.9,70.1,55250,9.2,28,173.6,12.2
464,202,9.7,55.5,38653,12.2,31.6,195.5,18.8
46,16,14.5,76.5,61730,9.3,23.2,143.8,9.7
483,190,15.7,65.2,48824,10.2,27.7,191.5,14.7
152,60,7.6,57.8,42730,10.9,35.3,188.2,19.9
796,319,14.6,65,45080,8.2,30.3,176.4,16.2
384,149,19.1,66.5,56797,9,23.3,146.8,13.9
197,82,11.6,51.8,34620,8.4,33.2,179.9,21
95,44,12,56,38887,12.7,33.7,189,23.2
83,31,12.3,55.3,37072,12.3,29.3,163.6,18.5
574,232,9.8,58.4,39444,12.6,34.6,194.3,21.1
298,139,8.2,50.7,34321,9,31.7,193.6,24.3
554,228,14.6,66.6,43972,11.4,27.9,181.1,16.4
1248,501,15.3,65.6,42582,12.6,26,186.1,17.6
107,51,15.6,71.4,58024,6.6,29.3,199,11.2
192,69,20.2,65.4,54642,6.4,24.4,163.2,11
943,346,13.5,63,43346,11,33.2,177.5,16.9
262,94,16.5,68.1,47592,7.2,31.7,169.3,13.8
276,111,7.3,49,34109,11.3,30.1,164.5,27.7
304,132,7.1,50.6,31615,15.4,35.7,192.1,25.9
1882,700,20.9,65.3,45944,9.5,25.6,179.9,19.7
317,123,13.6,60.4,48166,9.9,31.3,183.4,15.4
1121,451,13.5,60.9,42056,11.2,30.1,193.5,16.7
56,26,8.8,65.5,48413,12.2,37.5,171.5,15.6
51,20,9.7,49.8,33824,11.1,34.9,160.7,20.6
344,124,12.6,64.6,49342,8.3,31.1,188.4,15.9
105,43,7,53.7,37263,11.9,31.5,183.2,28.3
2573,853,22.4,65.3,44828,8.8,24.6,163.9,17.3
332,145,8.5,54.2,31674,14.1,35.8,199.5,23.5
501,190,13,64.5,45380,11.3,30.8,182.9,20.5
400,147,14.7,61.6,42812,7.3,28.6,157.6,15.2
777,275,18.3,64.4,47286,6,26.4,151.8,12.9
136,58,9,54.2,30056,13.7,32.9,184.3,25.8
156,64,14.8,60.7,44175,13.1,27.5,191.8,19.5
67,32,4.7,50.3,28341,9.3,36.2,240.8,25.7
55,27,7.2,61.7,38338,7.1,37.9,211.2,20.3
53,19,9.6,49.7,29067,10.2,39.1,185.7,27.8
597,234,11.8,68.6,43390,6.8,37.8,199.4,15
76,32,8.7,63,38544,8.9,42.1,202.5,19.9
32,16,4.4,48.5,30556,6.2,42,163.8,32.4
98,47,4.3,49.2,30333,11.8,48.6,258.6,29.8
1395,490,23.6,72.4,48552,6.9,20.6,176,19.8
89,33,7.1,52.7,35878,9.7,38.9,191.3,19.3
257,114,6,46.2,30127,9.7,34.7,248.2,31.1
297,127,16.5,71.9,49400,8.7,31.8,215.7,12.9
47,24,7.9,54.5,30671,12,34.8,240.2,31.2
44,20,7.1,59.7,45483,6,44.2,234.4,16.7
105,42,9.9,61.6,43647,11.4,38.8,204.6,18
123,48,7.7,67.3,46226,6.8,44.8,205.4,16.9
232,97,10.5,61.5,39247,7.2,36.7,201.1,17.7
171,73,4.5,57.5,35726,9.3,42.2,230.6,21.7
65,31,6.2,59.7,33640,9,46,195.3,21.5
257,104,10.9,61.9,42452,10.1,37.4,211.9,16.4
41,22,7.2,70,50358,5.9,46.8,223.6,13.8
526,205,13,72.2,50407,8.2,32.1,202.2,14.3
182,98,6.6,45.2,26351,9.8,35.6,277.1,34.2
113,45,9.1,59.2,41406,8.1,42.5,196.4,18.5
115,54,5.9,54.2,38038,9.6,41.3,243.5,23
259,110,10,65.5,43040,8,36.6,202.4,18.1
104,43,6.9,65.2,43799,6.6,44.6,233.2,18.3
30,14,5.3,58.9,41588,8.8,41.2,197.8,18.4
286,117,8.5,65.9,42477,6.7,39.5,196.7,16.9
102,49,9,73.7,45168,8.6,44.2,211.7,14.6
108,51,12.9,73.6,54086,6.4,42.6,185.8,11.1
124,56,9.1,66.4,44762,6,43.6,208.3,13
174,71,10.5,73.4,46466,4.3,40.3,170,11.8
427,183,10.6,65.3,40234,8.8,41.5,202.3,20
185,86,8.5,65.7,41077,7,41.1,197.4,15.5
954,327,35.5,86.4,89861,4.3,15.9,146.5,4.9
350,140,18.4,81.4,68334,5.5,33.3,184.8,6.9
200,84,10.4,73.1,56787,7.9,41.9,183.5,10
645,231,23.5,82.3,70358,5.3,28.9,167.4,6.4
292,124,10.2,67.4,41955,10.6,43.5,191,15.5
440,187,12.1,68.3,47433,9.2,36.4,172.2,16.8
204,89,11.2,71.7,49832,7.4,43.4,195.8,10.7
239,111,9.8,70.3,48368,7.3,48.1,220.4,14.9
178,78,9.7,73.7,55190,6.3,42.8,204.7,10.3
123,53,6.6,65.1,38663,8.2,48.6,202.5,19.9
174,67,10.7,68.1,45964,9.2,39.5,169.5,16.2
146,61,6.8,65.9,43783,9.7,47.4,206,17.5
627,242,19.4,76.4,58833,6.3,33.8,165.1,10.2
225,88,9.7,66.2,44077,6.1,37.8,183.5,17.4
383,162,13.5,70.2,54068,6.5,37.7,187.2,12
142,59,5.9,43.1,52003,5.5,33.1,167.5,10.9
2624,1086,13.8,64.7,50774,10.5,35.4,195.2,17.6
622,256,10.9,66.2,46243,9.8,39.2,192.5,17.9
275,119,9,66.2,45232,6.3,42.9,197.2,12.5
746,320,11.9,64.7,44730,9.3,39.1,195.2,16.7
3882,1714,18.5,59.1,42700,10.1,28.5,201,21.3
245,96,11.5,65.7,52508,8.3,40.5,163.7,10.9
67,26,6.6,68,48381,6.1,43.1,194.4,13.5
182,79,7.7,65.3,41065,9.4,42.7,183.5,17.1
507,205,22.3,76.6,43841,6.9,22.3,168.5,24
192,82,10.6,67.1,46945,6.9,44.2,171,12.3
381,151,10.2,72.2,54849,7.3,41.6,200.8,11.5
76,36,6.5,66.1,51285,8.9,49.5,194.1,11.5
212,95,10,70.4,50997,8.8,41.1,186.5,11.1
42,16,9.2,74.2,51403,7.7,49.4,195.6,11.1
117,50,7.1,62.6,39572,6.8,46.5,201.5,18
131,56,6,62.3,46001,8,43.7,215.1,15.4
92,37,9.1,62.1,42056,7.8,40.5,171.8,17.5
108,51,6,72.7,44623,5.6,51.2,208.1,15.5
71,30,7.4,73,47217,5.1,46.7,174.1,11.3
851,319,16.6,77.3,63030,7.3,35.2,178.4,10
142,53,14.1,80.6,59975,5.3,39.5,168.7,10.7
79,33,8.1,65.6,43770,7,46.2,183.2,14.2
188,85,8.7,73.9,49467,7.3,42.8,197.1,13.5
167,69,7.3,60.9,41577,7.8,44,198.5,16.1
151,70,11.6,75.1,52491,7.4,44.9,201.4,10.7
102,48,8.7,66.7,47418,6.9,47.4,222,14.4
1337,550,16.9,68.4,46388,8.5,31.2,180.3,17.2
129,59,8.3,65.6,41649,11,42.6,217,17.6
250,96,9.2,69.2,54831,8.3,44.1,184.1,11.8
114,47,9.1,77.9,54468,5.6,43.6,174.6,9.3
142,64,7.6,65.6,43740,11.5,42.3,222.9,15.5
168,72,13.7,70.2,50078,6.9,38.1,172.6,12.8
114,54,9.4,63.7,43933,6.8,42.1,206,16.9
58,29,6.5,61.4,47606,9.6,46.6,232.3,17.4
641,243,19.8,75.1,46276,6.5,26.6,169.1,22.1
90,35,13.3,71.6,55008,6.2,40.5,159.2,9.5
43,17,12.2,67.7,47410,7.7,42.6,192.3,13.8
895,395,15.8,68.4,42622,6.2,34.5,182.7,17.7
107,45,9.7,68.8,44388,6.5,43.9,209.6,13.9
569,242,13.8,63.7,41260,8.9,33.6,201.2,20.2
196,85,11,70.6,45151,7,42.5,185.3,15.2
49,20,12.4,77.8,55925,5.5,43.8,177.2,9.9
307,113,17,79.9,65793,5,33.8,165.1,8.2
163,67,6.2,65,43573,10.1,45.9,205.3,16.2
414,184,10.2,59.8,40929,9,38.6,202.8,17.8
139,56,11.8,72.7,51182,4.1,41.8,157,10.7
149,69,10.3,71.6,50731,6,44.3,206.3,11.2
180,72,11.5,75.9,59266,5.3,42.3,179.7,9.4
51,22,11.9,75.5,48216,3.2,44.7,178.9,10.3
32,11,11.1,75.2,51929,3.2,39.1,171.3,12.2
86,30,11.6,72.2,45229,6,42.1,142.4,12.4
92,36,12.9,65.2,40422,6.6,36.3,176.1,17.5
47,19,10.4,73,50014,2.6,42.3,176.9,11.1
141,54,16.3,80.5,61931,4.7,36.4,163.2,8.8
705,261,17.9,75.7,51331,6.6,32.7,170.9,14.5
143,60,17,78.7,54186,4.7,34.8,171,10.4
133,44,20.3,86,62438,3.9,33.4,129.8,7.6
121,49,13.1,77.5,55781,3.9,42.9,188.1,10.7
102,39,12.3,70.7,50719,3.7,31,149.1,12.4
95,37,11.1,79.6,52273,4,40.8,156.6,9.9
80,33,13.1,74.3,49456,4,37,181.5,13.7
124,56,15.2,80.6,52367,3.3,40.6,176.6,9.9
97,49,14.6,68.6,46159,3.2,44.3,218.8,13.1
119,38,15.5,81.4,61423,3,37,147.9,7.9
299,101,16,73.8,49569,4.4,31.8,154.2,12
83,29,14.4,78.5,52894,3.7,35.6,135.4,9.6
81,31,11.2,75.7,50788,3.8,43.2,161.9,9.8
55,25,9.7,67.2,45413,5,44.6,198.5,14.4
108,44,15.1,74.2,51514,3.8,36.9,171.5,11.5
116,46,12.3,74.2,49018,4.2,44.5,168.3,10.8
305,127,13.9,74.3,48528,4.8,36.3,191.8,12.9
98,34,10.6,67.8,50370,4.8,35.8,148.6,11.6
267,80,32.5,85.2,79173,2.6,21.1,132.6,6.2
47,19,11.8,57.2,46750,4.2,37.4,158.6,15.4
51,24,13.9,62.2,36742,7.5,38.6,209.1,21.3
102,38,9.9,80.1,55958,3.6,44.1,154.1,8.9
272,98,13.8,69.8,45292,6.3,35.6,170.1,15.7
139,46,19,77.2,56551,3.8,29.6,156.1,7.4
41,19,9.2,61.8,33370,10.6,43.3,210.3,23.8
12,6,6.3,51.4,28716,12.1,43.9,234.9,32.3
121,54,6.9,57.2,34010,7.9,38,216.4,28.2
40,17,6.6,49.5,32815,20.6,36.5,161.2,25.4
61,31,5.4,41.8,29244,4.4,49.3,159.8,33.7
61,25,6.2,40.5,34604,14.4,31.5,218.9,29.8
248,110,10.5,53.8,36973,10.5,32.7,199,24.5
207,78,8.7,47.9,36303,5.8,33.6,183.9,28.6
141,61,10.5,46.3,34008,9.6,39.2,201.3,24.5
106,41,13.9,61.9,39453,10,34.9,193.1,18.1
31,15,10.5,51.8,32536,5.4,41.6,193.7,27.1
344,134,11.1,62.4,41141,11.9,35.8,186,19.5
51,21,7.9,44.7,32171,12.5,35.9,197,31.7
59,23,6,54.7,36886,6.7,38.7,189.8,28.1
178,63,12.2,59.5,40667,13,33.4,159.3,15.1
161,64,6.9,51.6,34867,11.1,35.4,189.5,25.9
345,177,9.7,59.8,39078,8.4,37.2,212.7,20
415,169,12.5,68.9,52082,7.9,35.6,193.3,15.6
175,78,7.3,50.2,34288,7.2,40.8,180.1,28.8
31,16,8.1,52.9,31623,16.4,42.3,194.6,28.9
112,46,9.4,56.9,36137,12.2,41.5,186.4,30.2
157,65,7.8,53.3,41093,11.3,42.1,205.6,25.5
10,6,4.3,56.1,33893,5.8,46.3,143.1,22.8
27,14,4,43.4,30264,10,54.8,179.9,38.9
169,54,12.6,63.2,42126,6.8,31.2,144.6,16.9
409,178,8.5,54.4,43731,10.3,28.9,182.8,20.7
49,21,5.7,51.8,32722,6.7,50,195,30.7
69,32,8.7,55.2,32042,8.9,43.4,210,26.7
57,21,3.9,60.5,34512,7.3,51.2,178,23.2
113,40,6.5,48.9,40382,9.8,41.1,160,22.6
911,343,17.3,63.9,51887,8.1,31.9,147.6,18.1
